OID_,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_combined
7392,M,91.750000000000000,A,Stillwater Ave & N McKnight Rd,Stillwater Ave & N McKnight Rd,Stillwater Ave & N McKnight Rd,StreetInt,,,Stillwater Ave & N McKnight Rd,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Stillwater Ave & N McKnight Rd,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.005114824535994,44.968554989947251,-93.005114824535994,44.968554989947251,-93.006114824386884,-93.004114824685075,44.967554990162725,44.969554989731733,,STILLWATER AV E & MCKNIGHT RD,STILLWATER AV E & MCKNIGHT RD
7393,M,92.159999999999997,A,W Stinson St & Western Ave,W Stinson St & Western Ave,W Stinson St & Western Ave,StreetInt,,,W Stinson St & Western Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Stinson St & Western Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.116125292661806,44.969292997529088,-93.116125292661806,44.969292997529088,-93.117125292513393,-93.115125292810205,44.968292997744513,44.970292997313699,,STINSON ST & WESTERN AV,STINSON ST & WESTERN AV
7394,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,STJOSEPHS LA & 7 PL,STJOSEPHS LA & 7 PL
7395,M,79.980000000000004,A,St Joseph's Ln & 7th St W,St Joseph's Ln & 7th St W,St Joseph's Ln & 7th St W,StreetInt,,,St Joseph's Ln & 7th St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Joseph's Ln & 7th St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.099826300414975,44.946810999684466,-93.099826300414975,44.946810999684466,-93.100826300266334,-93.098826300563616,44.945810999899955,44.947810999469013,LA,STJOSEPHS LA & 7 ST,STJOSEPHS LA & 7 ST
7396,M,75.939999999999998,A,St Joseph's Ln & W 9th St,St Joseph's Ln & W 9th St,St Joseph's Ln & W 9th St,StreetInt,,,St Joseph's Ln & W 9th St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Joseph's Ln & W 9th St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.100496800140348,44.947413999642798,-93.100496800140348,44.947413999642798,-93.101496799991722,-93.099496800288989,44.946413999858251,44.948413999427324,LA,STJOSEPHS LA & 9 ST,STJOSEPHS LA & 9 ST
7397,M,81.189999999999998,A,St Joseph's Ln & W Exchange St,St Joseph's Ln & W Exchange St,St Joseph's Ln & W Exchange St,StreetInt,,,St Joseph's Ln & W Exchange St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Joseph's Ln & W Exchange St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.100496800140348,44.947413999642798,-93.100496800140348,44.947413999642798,-93.101496799991722,-93.099496800288989,44.946413999858251,44.948413999427324,LA,STJOSEPHS LA & EXCHANGE ST,STJOSEPHS LA & EXCHANGE ST
7398,M,90.200000000000003,A,S Stonebridge Blvd & Stanford Ct,S Stonebridge Blvd & Stanford Ct,S Stonebridge Blvd & Stanford Ct,StreetInt,,,S Stonebridge Blvd & Stanford Ct,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stonebridge Blvd & Stanford Ct,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.195086775110241,44.932807008335452,-93.195086775110241,44.932807008335452,-93.196086774962112,-93.194086775258398,44.931807008550898,44.933807008120027,,STONEBRIDGE BD & STANFORD CT,STONEBRIDGE BD & STANFORD CT
7399,M,78.379999999999995,A,S Stonebridge Blvd & Stanford Ct,S Stonebridge Blvd & Stanford Ct,S Stonebridge Blvd & Stanford Ct,StreetInt,,,S Stonebridge Blvd & Stanford Ct,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stonebridge Blvd & Stanford Ct,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.195086775110241,44.932807008335452,-93.195086775110241,44.932807008335452,-93.196086774962112,-93.194086775258398,44.931807008550898,44.933807008120027,AV,STONEBRIDGE BD & STANFORD AV,STONEBRIDGE BD & STANFORD AV
7400,M,95.500000000000000,A,Stillwater Ave & White Bear Ave N,Stillwater Ave & White Bear Ave N,Stillwater Ave & White Bear Ave N,StreetInt,,,Stillwater Ave & White Bear Ave N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Stillwater Ave & White Bear Ave N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.025297318871424,44.967717991466351,-93.025297318871424,44.967717991466351,-93.026297318722456,-93.024297319020405,44.966717991681833,44.968717991250877,,STILLWATER AV & WHITEBEAR AV,STILLWATER AV & WHITEBEAR AV
7401,M,89.200000000000003,A,S Stonebridge Blvd & St Clair Ave,S Stonebridge Blvd & St Clair Ave,S Stonebridge Blvd & St Clair Ave,StreetInt,,,S Stonebridge Blvd & St Clair Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stonebridge Blvd & St Clair Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.194942774944693,44.934310008105946,-93.194942774944693,44.934310008105946,-93.195942774796549,-93.193942775092836,44.933310008321378,44.935310007890493,,STONEBRIDGE BD & STCLAIR AV,STONEBRIDGE BD & STCLAIR AV
7402,M,86.260000000000005,A,St Paul Ave & S Davern St,St Paul Ave & S Davern St,St Paul Ave & S Davern St,StreetInt,,,St Paul Ave & S Davern St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & S Davern St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.172114285597530,44.904232010918697,-93.172114285597530,44.904232010918697,-93.173114285449074,-93.171114285746000,44.903232011134229,44.905232010703180,,STPAUL AV & DAVERN ST,STPAUL AV & DAVERN ST
7403,M,94.000000000000000,A,St Paul Ave & Delano Pl,St Paul Ave & Delano Pl,St Paul Ave & Delano Pl,StreetInt,,,St Paul Ave & Delano Pl,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & Delano Pl,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.186437780059407,44.914771010370728,-93.186437780059407,44.914771010370728,-93.187437779911093,-93.185437780207707,44.913771010586224,44.915771010155254,,STPAUL AV & DELANO PL,STPAUL AV & DELANO PL
7404,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,STPAUL AV & 7 PL,STPAUL AV & 7 PL
7405,M,87.209999999999994,A,St Paul Ave & 7th St W,St Paul Ave & 7th St W,St Paul Ave & 7th St W,StreetInt,,,St Paul Ave & 7th St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & 7th St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.165094287599246,44.904259010428348,-93.165094287599246,44.904259010428348,-93.166094287450747,-93.164094287747758,44.903259010643858,44.905259010212802,,STPAUL AV & 7 ST,STPAUL AV & 7 ST
7406,M,94.000000000000000,A,St Paul Ave & Edgcumbe Rd,St Paul Ave & Edgcumbe Rd,St Paul Ave & Edgcumbe Rd,StreetInt,,,St Paul Ave & Edgcumbe Rd,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & Edgcumbe Rd,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.177199284146226,44.904223011272386,-93.177199284146226,44.904223011272386,-93.178199283997799,-93.176199284294654,44.903223011487881,44.905223011056854,,STPAUL AV & EDGCUMBE RD,STPAUL AV & EDGCUMBE RD
7407,M,81.609999999999999,A,St Paul Ave & Edgcumbe Rd,St Paul Ave & Edgcumbe Rd,St Paul Ave & Edgcumbe Rd,StreetInt,,,St Paul Ave & Edgcumbe Rd,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & Edgcumbe Rd,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.177199284146226,44.904223011272386,-93.177199284146226,44.904223011272386,-93.178199283997799,-93.176199284294654,44.903223011487881,44.905223011056854,PL,STPAUL AV & EDGCUMBE PL,STPAUL AV & EDGCUMBE PL
7408,M,75.209999999999994,A,St Paul Ave & W Montreal Ave,St Paul Ave & W Montreal Ave,St Paul Ave & W Montreal Ave,StreetInt,,,St Paul Ave & W Montreal Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & W Montreal Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.184939280795177,44.912530010594395,-93.184939280795177,44.912530010594395,-93.185939280646835,-93.183939280943505,44.911530010809912,44.913530010378892,CR,STPAUL AV & MONTREAL CR,STPAUL AV & MONTREAL CR
7409,M,94.000000000000000,A,St Paul Ave & Magoffin Ave,St Paul Ave & Magoffin Ave,St Paul Ave & Magoffin Ave,StreetInt,,,St Paul Ave & Magoffin Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & Magoffin Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.182293282050139,44.908894010942468,-93.182293282050139,44.908894010942468,-93.183293281901769,-93.181293282198524,44.907894011158007,44.909894010726973,,STPAUL AV & MAGOFFIN AV,STPAUL AV & MAGOFFIN AV
7410,M,83.909999999999997,A,St Paul Ave & S Prior Ave,St Paul Ave & S Prior Ave,St Paul Ave & S Prior Ave,StreetInt,,,St Paul Ave & S Prior Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & S Prior Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.182293282050139,44.908894010942468,-93.182293282050139,44.908894010942468,-93.183293281901769,-93.181293282198524,44.907894011158007,44.909894010726973,,STPAUL AV & PRIOR AV,STPAUL AV & PRIOR AV
7411,M,85.909999999999997,A,St Paul Ave & W Montreal Ave,St Paul Ave & W Montreal Ave,St Paul Ave & W Montreal Ave,StreetInt,,,St Paul Ave & W Montreal Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & W Montreal Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.184939280795177,44.912530010594395,-93.184939280795177,44.912530010594395,-93.185939280646835,-93.183939280943505,44.911530010809912,44.913530010378892,,STPAUL AV & MONTREAL AV,STPAUL AV & MONTREAL AV
7412,M,82.719999999999999,A,St Paul Ave & Yorkshire Ave,St Paul Ave & Yorkshire Ave,St Paul Ave & Yorkshire Ave,StreetInt,,,St Paul Ave & Yorkshire Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & Yorkshire Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.184196781156771,44.911441010702106,-93.184196781156771,44.911441010702106,-93.185196781008429,-93.183196781305128,44.910441010917587,44.912441010486589,CT,STPAUL AV & YORKSHIRE CT,STPAUL AV & YORKSHIRE CT
7413,M,83.909999999999997,A,St Peter St & W 10th St,St Peter St & W 10th St,St Peter St & W 10th St,StreetInt,,,St Peter St & W 10th St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & W 10th St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.099659800121330,44.949294999309842,-93.099659800121330,44.949294999309842,-93.100659799972703,-93.098659800269957,44.948294999525288,44.950294999094361,,STPETER ST & 10 ST,STPETER ST & 10 ST
7414,M,83.909999999999997,A,St Peter St & E 11th St,St Peter St & E 11th St,St Peter St & E 11th St,StreetInt,,,St Peter St & E 11th St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & E 11th St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.100298799844566,44.949978999254078,-93.100298799844566,44.949978999254078,-93.101298799695968,-93.099298799993207,44.948978999469553,44.950978999038625,,STPETER ST & 11 ST,STPETER ST & 11 ST
7415,M,83.140000000000001,A,St Peter St & W 4th St,St Peter St & W 4th St,St Peter St & W 4th St,StreetInt,,,St Peter St & W 4th St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & W 4th St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.094799802192640,44.944335999698126,-93.094799802192640,44.944335999698126,-93.095799802043942,-93.093799802341323,44.943335999913607,44.945335999482630,,STPETER ST & 4 ST,STPETER ST & 4 ST
7416,M,85.909999999999997,A,St Paul Ave & W Saunders Ave,St Paul Ave & W Saunders Ave,St Paul Ave & W Saunders Ave,StreetInt,,,St Paul Ave & W Saunders Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & W Saunders Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.185663780436229,44.913637010482809,-93.185663780436229,44.913637010482809,-93.186663780287901,-93.184663780584529,44.912637010698305,44.914637010267313,,STPAUL AV & SAUNDERS AV,STPAUL AV & SAUNDERS AV
7417,M,83.140000000000001,A,St Peter St & W 5th St,St Peter St & W 5th St,St Peter St & W 5th St,StreetInt,,,St Peter St & W 5th St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & W 5th St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.095596301853561,44.945145999634867,-93.095596301853561,44.945145999634867,-93.096596301704878,-93.094596302002245,44.944145999850342,44.946145999419386,,STPETER ST & 5 ST,STPETER ST & 5 ST
7418,M,83.140000000000001,A,St Peter St & W 6th St,St Peter St & W 6th St,St Peter St & W 6th St,StreetInt,,,St Peter St & W 6th St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & W 6th St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.096496301474986,44.946027999568258,-93.096496301474986,44.946027999568258,-93.097496301326316,-93.095496301623655,44.945027999783711,44.947027999352763,,STPETER ST & 6 ST,STPETER ST & 6 ST
7419,M,82.129999999999995,A,St Peter St & W 7th Pl,St Peter St & W 7th Pl,St Peter St & W 7th Pl,StreetInt,,,St Peter St & W 7th Pl,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & W 7th Pl,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.097189301179100,44.946738999512320,-93.097189301179100,44.946738999512320,-93.098189301030459,-93.096189301327769,44.945738999727801,44.947738999296860,,STPETER ST & 7 PL,STPETER ST & 7 PL
7420,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,STPETER ST & KELLOGG BD,STPETER ST & KELLOGG BD
7421,M,87.209999999999994,A,St Peter St & 7th St W,St Peter St & 7th St W,St Peter St & 7th St W,StreetInt,,,St Peter St & 7th St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & 7th St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.098080300799396,44.947647999441138,-93.098080300799396,44.947647999441138,-93.099080300650726,-93.097080300948036,44.946647999656619,44.948647999225678,,STPETER ST & 7 ST,STPETER ST & 7 ST
7422,M,86.810000000000002,A,St Peter St & W Exchange St,St Peter St & W Exchange St,St Peter St & W Exchange St,StreetInt,,,St Peter St & W Exchange St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Peter St & W Exchange St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.098885800455236,44.948475999375908,-93.098885800455236,44.948475999375908,-93.099885800306595,-93.097885800603891,44.947475999591369,44.949475999160448,,STPETER ST & EXCHANGE ST,STPETER ST & EXCHANGE ST
7423,M,100.000000000000000,A,Stroh Dr & Bush Ave,Stroh Dr & Bush Ave,Stroh Dr & Bush Ave,StreetInt,,,Stroh Dr & Bush Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Stroh Dr & Bush Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.069194806701447,44.964837994927180,-93.069194806701447,44.964837994927180,-93.070194806552735,-93.068194806850173,44.963837995142612,44.965837994711720,,STROH DR & BUSH AV,STROH DR & BUSH AV
7424,M,82.519999999999996,A,S Stryker Ave & W Baker St,S Stryker Ave & W Baker St,S Stryker Ave & W Baker St,StreetInt,,,S Stryker Ave & W Baker St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Baker St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088049806599841,44.926291001870048,-93.088049806599841,44.926291001870048,-93.089049806451001,-93.087049806748681,44.925291002085572,44.927291001654517,,STRYKER AV & BAKER ST,STRYKER AV & BAKER ST
7425,M,88.609999999999999,A,S Stryker Ave & Annapolis St W,S Stryker Ave & Annapolis St W,S Stryker Ave & Annapolis St W,StreetInt,,,S Stryker Ave & Annapolis St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & Annapolis St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088013807519701,44.919658002838155,-93.088013807519701,44.919658002838155,-93.089013807370804,-93.087013807668569,44.918658003053707,44.920658002622609,,STRYKER AV & ANNAPOLIS ST,STRYKER AV & ANNAPOLIS ST
7426,M,83.469999999999999,A,S Stryker Ave & W Congress St,S Stryker Ave & W Congress St,S Stryker Ave & W Congress St,StreetInt,,,S Stryker Ave & W Congress St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Congress St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088139805762935,44.932204001011200,-93.088139805762935,44.932204001011200,-93.089139805614138,-93.087139805911747,44.931204001226732,44.933204000795691,,STRYKER AV & CONGRESS ST,STRYKER AV & CONGRESS ST
7427,M,94.000000000000000,A,St Paul Ave & Yorkshire Ave,St Paul Ave & Yorkshire Ave,St Paul Ave & Yorkshire Ave,StreetInt,,,St Paul Ave & Yorkshire Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,St Paul Ave & Yorkshire Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.184196781156771,44.911441010702106,-93.184196781156771,44.911441010702106,-93.185196781008429,-93.183196781305128,44.910441010917587,44.912441010486589,,STPAUL AV & YORKSHIRE AV,STPAUL AV & YORKSHIRE AV
7428,M,82.519999999999996,A,S Stryker Ave & W Delos St,S Stryker Ave & W Delos St,S Stryker Ave & W Delos St,StreetInt,,,S Stryker Ave & W Delos St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Delos St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088171305518074,44.933923000761936,-93.088171305518074,44.933923000761936,-93.089171305369277,-93.087171305666857,44.932923000977461,44.934923000546426,,STRYKER AV & DELOS ST,STRYKER AV & DELOS ST
7429,M,88.609999999999999,A,S Stryker Ave & Elizabeth St W,S Stryker Ave & Elizabeth St W,S Stryker Ave & Elizabeth St W,StreetInt,,,S Stryker Ave & Elizabeth St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & Elizabeth St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088049806483809,44.927137001746253,-93.088049806483809,44.927137001746253,-93.089049806334970,-93.087049806632649,44.926137001961791,44.928137001530736,,STRYKER AV & ELIZABETH ST,STRYKER AV & ELIZABETH ST
7430,M,81.540000000000006,A,S Stryker Ave & W George St,S Stryker Ave & W George St,S Stryker Ave & W George St,StreetInt,,,S Stryker Ave & W George St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W George St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088090306126560,44.929657001380392,-93.088090306126560,44.929657001380392,-93.089090305977734,-93.087090306275371,44.928657001595930,44.930657001164867,,STRYKER AV & GEORGE ST,STRYKER AV & GEORGE ST
7431,M,84.189999999999998,A,S Stryker Ave & W King St,S Stryker Ave & W King St,S Stryker Ave & W King St,StreetInt,,,S Stryker Ave & W King St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W King St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088063306363907,44.927983001623424,-93.088063306363907,44.927983001623424,-93.089063306215067,-93.087063306512732,44.926983001838956,44.928983001407893,,STRYKER AV & KING ST,STRYKER AV & KING ST
7432,M,82.079999999999998,A,S Stryker Ave & W Page St,S Stryker Ave & W Page St,S Stryker Ave & W Page St,StreetInt,,,S Stryker Ave & W Page St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Page St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088049806833126,44.924590002118947,-93.088049806833126,44.924590002118947,-93.089049806684272,-93.087049806981980,44.923590002334464,44.925590001903394,,STRYKER AV & PAGE ST,STRYKER AV & PAGE ST
7433,M,87.540000000000006,A,S Stryker Ave & Morton St W,S Stryker Ave & Morton St W,S Stryker Ave & Morton St W,StreetInt,,,S Stryker Ave & Morton St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & Morton St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088049806717109,44.925436001995152,-93.088049806717109,44.925436001995152,-93.089049806568269,-93.087049806865949,44.924436002210676,44.926436001779614,,STRYKER AV & MORTON ST,STRYKER AV & MORTON ST
7434,M,82.519999999999996,A,S Stryker Ave & W Robie St,S Stryker Ave & W Robie St,S Stryker Ave & W Robie St,StreetInt,,,S Stryker Ave & W Robie St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Robie St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088108306004116,44.930512001256552,-93.088108306004116,44.930512001256552,-93.089108305855291,-93.087108306152913,44.929512001472077,44.931512001041035,,STRYKER AV & ROBIE ST,STRYKER AV & ROBIE ST
7435,M,83.200000000000003,A,S Stryker Ave & W Stevens St,S Stryker Ave & W Stevens St,S Stryker Ave & W Stevens St,StreetInt,,,S Stryker Ave & W Stevens St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Stevens St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088076806242753,44.928838001499280,-93.088076806242753,44.928838001499280,-93.089076806093928,-93.087076806391593,44.927838001714797,44.929838001283755,,STRYKER AV & STEVENS ST,STRYKER AV & STEVENS ST
7436,M,83.469999999999999,A,S Stryker Ave & W Winifred St,S Stryker Ave & W Winifred St,S Stryker Ave & W Winifred St,StreetInt,,,S Stryker Ave & W Winifred St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Winifred St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088121805881698,44.931376001131106,-93.088121805881698,44.931376001131106,-93.089121805732887,-93.087121806030524,44.930376001346630,44.932376000915589,,STRYKER AV & WINIFRED ST,STRYKER AV & WINIFRED ST
7437,M,87.170000000000002,A,Stryker Ave & Prospect Blvd,Stryker Ave & Prospect Blvd,Stryker Ave & Prospect Blvd,StreetInt,,,Stryker Ave & Prospect Blvd,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Stryker Ave & Prospect Blvd,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088175805296942,44.935525000527910,-93.088175805296942,44.935525000527910,-93.089175805148145,-93.087175805445710,44.934525000743434,44.936525000312415,BD,STRYKER AV & PROSPECT BD,STRYKER AV & PROSPECT BD
7438,M,87.540000000000006,A,S Stryker Ave & Winona St W,S Stryker Ave & Winona St W,S Stryker Ave & Winona St W,StreetInt,,,S Stryker Ave & Winona St W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & Winona St W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088031807280103,44.921368002589183,-93.088031807280103,44.921368002589183,-93.089031807131221,-93.087031807428971,44.920368002804707,44.922368002373616,,STRYKER AV & WINONA ST,STRYKER AV & WINONA ST
7439,M,82.079999999999998,A,S Stryker Ave & W Wyoming St,S Stryker Ave & W Wyoming St,S Stryker Ave & W Wyoming St,StreetInt,,,S Stryker Ave & W Wyoming St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Stryker Ave & W Wyoming St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.088027307397368,44.920522002712666,-93.088027307397368,44.920522002712666,-93.089027307248500,-93.087027307546265,44.919522002928204,44.921522002497099,,STRYKER AV & WYOMING ST,STRYKER AV & WYOMING ST
7440,M,84.319999999999993,A,W Sturgis St & S Douglas St,W Sturgis St & S Douglas St,W Sturgis St & S Douglas St,StreetInt,,,W Sturgis St & S Douglas St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Sturgis St & S Douglas St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.110945798349931,44.938693001641667,-93.110945798349931,44.938693001641667,-93.111945798201290,-93.109945798498543,44.937693001857156,44.939693001426193,,STURGIS ST & DOUGLAS ST,STURGIS ST & DOUGLAS ST
7441,M,84.590000000000003,A,W Sturgis St & S Garfield St,W Sturgis St & S Garfield St,W Sturgis St & S Garfield St,StreetInt,,,W Sturgis St & S Garfield St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Sturgis St & S Garfield St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.113533297608768,44.938702001819621,-93.113533297608768,44.938702001819621,-93.114533297460156,-93.112533297757381,44.937702002035110,44.939702001604147,,STURGIS ST & GARFIELD ST,STURGIS ST & GARFIELD ST
7442,M,82.519999999999996,A,E Suburban Ave & N Earl St,E Suburban Ave & N Earl St,E Suburban Ave & N Earl St,StreetInt,,,E Suburban Ave & N Earl St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E Suburban Ave & N Earl St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.055748812639862,44.949618996221417,-93.055748812639862,44.949618996221417,-93.056748812490966,-93.054748812788745,44.948618996436913,44.950618996005922,,SUBURBAN AV & EARL ST,SUBURBAN AV & EARL ST
7443,T,100.000000000000000,A,Suburban Ave & Burns Ave,Suburban Ave & Burns Ave,Suburban Ave & Burns Ave,StreetInt,,,Suburban Ave & Burns Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Suburban Ave & Burns Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.021103322550360,44.949663993817424,-93.021103322550360,44.949663993817424,-93.022103322401264,-93.020103322699470,44.948663994032941,44.950663993601900,,SUBURBAN AV & BURNS AV,SUBURBAN AV & BURNS AV
7444,M,100.000000000000000,A,Suburban Ave & Hazelwood St,Suburban Ave & Hazelwood St,Suburban Ave & Hazelwood St,StreetInt,,,Suburban Ave & Hazelwood St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Suburban Ave & Hazelwood St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.034643818667973,44.949708994747617,-93.034643818667973,44.949708994747617,-93.035643818518949,-93.033643818816984,44.948708994963134,44.950708994532107,,SUBURBAN AV & HAZELWOOD ST,SUBURBAN AV & HAZELWOOD ST
